AP_achieved, AP_vert, HTPB_vert, Interface_vert, Avg Radius
0.5466556549072266, 50.93088150024414, 41.80269241333008, 7.266426086425781, 37.078903890747334
0.5490331649780273, 51.166629791259766, 41.582584381103516, 7.250785827636719, 37.341045128519866
0.5490655899047852, 51.31568908691406, 41.66383743286133, 7.020473480224609, 38.12082665506329
0.5490093231201172, 51.31692886352539, 41.69416427612305, 6.9889068603515625, 38.94847913407022
0.5490245819091797, 51.272010803222656, 41.65325164794922, 7.074737548828125, 37.973804717167916
0.547755241394043, 51.09663009643555, 41.72706604003906, 7.176303863525391, 37.366488371010966
0.5490579605102539, 51.12342834472656, 41.54462814331055, 7.331943511962891, 37.05693496052009
0.5490961074829102, 51.28517150878906, 41.628360748291016, 7.086467742919922, 38.02762203834586
0.5491104125976562, 51.143455505371094, 41.518211364746094, 7.3383331298828125, 37.172778303317536
0.548375129699707, 51.13821029663086, 41.663265228271484, 7.198524475097656, 37.42391049635037
0.5490818023681641, 51.30748748779297, 41.6905403137207, 7.001972198486328, 38.37019796253197
0.549107551574707, 51.406288146972656, 41.732025146484375, 6.861686706542969, 39.0666860187251
0.5491247177124023, 51.258182525634766, 41.620445251464844, 7.121372222900391, 37.64719108672457
0.5490636825561523, 51.16281509399414, 41.552734375, 7.284450531005859, 37.27342890746088
0.5490884780883789, 51.25846862792969, 41.623783111572266, 7.117748260498047, 37.28730304406364
0.5491294860839844, 51.42240524291992, 41.79553985595703, 6.782054901123047, 39.40400909918699
0.5491275787353516, 51.19047164916992, 41.547393798828125, 7.262134552001953, 36.67305776875
0.5490703582763672, 51.28440856933594, 41.66860580444336, 7.046985626220703, 37.4144390178882
0.5491094589233398, 51.26943588256836, 41.67594909667969, 7.054615020751953, 37.70539129473684
0.549128532409668, 51.31978988647461, 41.68891906738281, 6.991291046142578, 38.14130269490446
0.5491342544555664, 51.111412048339844, 41.52679443359375, 7.361793518066406, 36.60777190768335
0.5491323471069336, 51.250553131103516, 41.632843017578125, 7.116603851318359, 37.80526748970223
0.5491266250610352, 51.24168395996094, 41.57857894897461, 7.179737091064453, 37.36996868075518
0.549128532409668, 51.32484436035156, 41.66831970214844, 7.0068359375, 38.255114886683735
0.5491180419921875, 51.286888122558594, 41.66460037231445, 7.048511505126953, 37.78074405520703
0.5491466522216797, 51.35517120361328, 41.713809967041016, 6.931018829345703, 38.69922995908496
0.5491371154785156, 51.35459899902344, 41.70331954956055, 6.942081451416016, 38.238785332989686
