AP_achieved, AP_vert, HTPB_vert, Interface_vert
35.00877618789673, 32.09381103515625, 62.19358444213867, 5.712604522705078
35.176825523376465, 32.241153717041016, 62.01143264770508, 5.747413635253906
35.312049090862274, 32.347774505615234, 61.8433952331543, 5.808830261230469
35.46465188264847, 32.49368667602539, 61.693668365478516, 5.812644958496094
35.621821880340576, 32.65237808227539, 61.554908752441406, 5.792713165283203
35.76970249414444, 32.773399353027344, 61.3743782043457, 5.852222442626953
35.908202826976776, 32.917022705078125, 61.227989196777344, 5.854988098144531
36.081185936927795, 33.05940628051758, 61.010169982910156, 5.930423736572266
36.20845228433609, 33.164119720458984, 60.87455749511719, 5.961322784423828
36.3591268658638, 33.30488204956055, 60.730552673339844, 5.964565277099609
36.51320934295654, 33.463382720947266, 60.56184768676758, 5.974769592285156
36.686450242996216, 33.6207389831543, 60.37311553955078, 6.006145477294922
36.829474568367004, 33.72936248779297, 60.19020080566406, 6.080436706542969
36.96736395359039, 33.85171890258789, 60.040283203125, 6.107997894287109
37.11114227771759, 33.9787483215332, 59.8994255065918, 6.121826171875
37.26452440023422, 34.12933349609375, 59.72585678100586, 6.144809722900391
37.43615597486496, 34.29594039916992, 59.55066680908203, 6.153392791748047
37.57224380970001, 34.39207077026367, 59.38119888305664, 6.2267303466796875
37.71384954452515, 34.52596664428711, 59.21783447265625, 6.256198883056641
37.87806183099747, 34.661102294921875, 59.0418815612793, 6.297016143798828
38.042789697647095, 34.84354019165039, 58.90378952026367, 6.2526702880859375
38.1842240691185, 34.97734069824219, 58.73289108276367, 6.289768218994141
38.34527134895325, 35.10761260986328, 58.56161117553711, 6.330776214599609
38.48136514425278, 35.22930145263672, 58.41073989868164, 6.359958648681641
38.63258212804794, 35.36243438720703, 58.22887420654297, 6.40869140625
38.78339231014252, 35.512542724609375, 58.07523727416992, 6.412220001220703
38.93156200647354, 35.64891815185547, 57.920169830322266, 6.430912017822266
39.094799757003784, 35.80436706542969, 57.75613784790039, 6.439495086669922
39.23907428979874, 35.91156005859375, 57.57617950439453, 6.512260437011719
39.393289387226105, 36.034202575683594, 57.3857307434082, 6.580066680908203
39.53050971031189, 36.157798767089844, 57.231807708740234, 6.610393524169922
39.682917296886444, 36.305809020996094, 57.065486907958984, 6.628704071044922
39.828816056251526, 36.44895553588867, 56.926918029785156, 6.624126434326172
39.99157398939133, 36.586761474609375, 56.752967834472656, 6.660270690917969
40.139295160770416, 36.74306869506836, 56.598472595214844, 6.658458709716797
40.28634876012802, 36.87419891357422, 56.4448356628418, 6.680965423583984
40.442368388175964, 36.968326568603516, 56.24675750732422, 6.784915924072266
40.57852923870087, 37.11357116699219, 56.11724853515625, 6.7691802978515625
40.749941766262054, 37.24565505981445, 55.913543701171875, 6.840801239013672
40.887729823589325, 37.42094039916992, 55.79042434692383, 6.78863525390625
41.05238616466522, 37.53223419189453, 55.568885803222656, 6.8988800048828125
41.1860466003418, 37.64848709106445, 55.42163848876953, 6.929874420166016
41.33671075105667, 37.76369094848633, 55.267333984375, 6.968975067138672
41.48755669593811, 37.943458557128906, 55.13010025024414, 6.926441192626953
41.63997322320938, 38.051700592041016, 54.93307113647461, 7.015228271484375
41.796766221523285, 38.22002410888672, 54.79631423950195, 6.983661651611328
41.95309728384018, 38.342952728271484, 54.61101531982422, 7.046031951904297
42.0989066362381, 38.495445251464844, 54.45442199707031, 7.050132751464844
42.24281907081604, 38.62504959106445, 54.2877197265625, 7.087230682373047
42.388081550598145, 38.73586654663086, 54.10757064819336, 7.156562805175781
42.556558549404144, 38.87672424316406, 53.937721252441406, 7.185554504394531
42.69300252199173, 39.003658294677734, 53.789329528808594, 7.207012176513672
42.85263270139694, 39.14918899536133, 53.63264083862305, 7.218170166015625
42.99369752407074, 39.27650451660156, 53.45869064331055, 7.264804840087891
43.14452409744263, 39.39323425292969, 53.287601470947266, 7.319164276123047
43.30969750881195, 39.565467834472656, 53.12232971191406, 7.312202453613281
43.44588816165924, 39.669227600097656, 52.96916961669922, 7.361602783203125
43.598537147045135, 39.83745574951172, 52.82726287841797, 7.3352813720703125
43.748024106025696, 39.94789123535156, 52.657127380371094, 7.394981384277344
43.90288442373276, 40.09532928466797, 52.46753692626953, 7.4371337890625
44.0494567155838, 40.23008346557617, 52.31485366821289, 7.4550628662109375
44.213029742240906, 40.374183654785156, 52.13479995727539, 7.491016387939453
44.35151368379593, 40.497493743896484, 51.969051361083984, 7.533454895019531
44.52221095561981, 40.63310623168945, 51.79147720336914, 7.575416564941406
44.66683715581894, 40.76986312866211, 51.63850784301758, 7.5916290283203125
44.806110858917236, 40.87228775024414, 51.45368576049805, 7.6740264892578125
44.963452219963074, 41.04290008544922, 51.332664489746094, 7.6244354248046875
45.11643797159195, 41.18642807006836, 51.15327835083008, 7.6602935791015625
45.268115401268005, 41.29829406738281, 50.97074508666992, 7.730960845947266
45.4269215464592, 41.43943786621094, 50.80690383911133, 7.753658294677734
45.56320458650589, 41.571807861328125, 50.6535530090332, 7.774639129638672
45.71412205696106, 41.69044494628906, 50.499629974365234, 7.809925079345703
