AP_achieved, AP_vert, HTPB_vert, Interface_vert
35.001182556152344, 34.129905700683594, 64.17217254638672, 1.6979217529296875
35.15167236328125, 34.28955078125, 64.00918960571289, 1.7012596130371094
35.30120849609375, 34.41190719604492, 63.8580322265625, 1.7300605773925781
35.453224182128906, 34.53645706176758, 63.698387145996094, 1.7651557922363281
35.599708557128906, 34.72108840942383, 63.553810119628906, 1.7251014709472656
35.75439453125, 34.85212326049805, 63.38224411010742, 1.7656326293945312
35.9065055847168, 34.99917984008789, 63.20905685424805, 1.7917633056640625
36.05680465698242, 35.156917572021484, 63.09089660644531, 1.7521858215332031
36.206722259521484, 35.285091400146484, 62.92266845703125, 1.7922401428222656
36.3560676574707, 35.455322265625, 62.774658203125, 1.77001953125
36.5086555480957, 35.59389114379883, 62.618064880371094, 1.7880439758300781
36.66038513183594, 35.729217529296875, 62.45841979980469, 1.8123626708984375
36.81297302246094, 35.8790397644043, 62.30506896972656, 1.8158912658691406
36.95955276489258, 36.0377311706543, 62.15839385986328, 1.8038749694824219
37.109947204589844, 36.160850524902344, 61.9908332824707, 1.8483161926269531
37.25709915161133, 36.309051513671875, 61.843013763427734, 1.8479347229003906
37.41254806518555, 36.452579498291016, 61.65323257446289, 1.8941879272460938
37.563228607177734, 36.606597900390625, 61.527156829833984, 1.8662452697753906
37.713050842285156, 36.75975799560547, 61.37847900390625, 1.8617630004882812
37.86420822143555, 36.891746520996094, 61.21940612792969, 1.8888473510742188
38.015079498291016, 37.076377868652344, 61.09170913696289, 1.8319129943847656
38.170719146728516, 37.17823028564453, 60.904693603515625, 1.9170761108398438
38.31348419189453, 37.33625411987305, 60.77136993408203, 1.8923759460449219
38.46588134765625, 37.471866607666016, 60.593605041503906, 1.9345283508300781
38.61818313598633, 37.63246536254883, 60.443687438964844, 1.9238471984863281
38.76924514770508, 37.787818908691406, 60.29691696166992, 1.9152641296386719
38.919639587402344, 37.94364929199219, 60.140228271484375, 1.9161224365234375
39.06984329223633, 38.071441650390625, 59.97734069824219, 1.9512176513671875
39.22119140625, 38.233089447021484, 59.84210968017578, 1.9248008728027344
39.37101364135742, 38.36555480957031, 59.67903137207031, 1.955413818359375
39.518070220947266, 38.475990295410156, 59.48991775512695, 2.0340919494628906
39.67123031616211, 38.66405487060547, 59.351348876953125, 1.9845962524414062
39.824676513671875, 38.80138397216797, 59.20877456665039, 1.9898414611816406
39.97821807861328, 38.94929885864258, 59.053611755371094, 1.9970893859863281
40.12556076049805, 39.112091064453125, 58.897972106933594, 1.9899368286132812
40.276336669921875, 39.23768997192383, 58.756256103515625, 2.006053924560547
40.42768478393555, 39.3794059753418, 58.57133865356445, 2.04925537109375
40.57931900024414, 39.56947326660156, 58.45355987548828, 1.9769668579101562
40.727806091308594, 39.68477249145508, 58.287620544433594, 2.027606964111328
40.878963470458984, 39.838218688964844, 58.113861083984375, 2.0479202270507812
41.028404235839844, 39.98298645019531, 57.978248596191406, 2.0387649536132812
41.18156433105469, 40.110206604003906, 57.80487060546875, 2.0849227905273438
41.3304328918457, 40.26899337768555, 57.65571594238281, 2.0752906799316406
41.481590270996094, 40.41147232055664, 57.50265121459961, 2.08587646484375
41.63360595703125, 40.56377410888672, 57.347869873046875, 2.0883560180664062
41.78504943847656, 40.68708419799805, 57.18507766723633, 2.127838134765625
41.9367790222168, 40.83271026611328, 57.0134162902832, 2.1538734436035156
42.082881927490234, 40.98396301269531, 56.893062591552734, 2.122974395751953
42.237091064453125, 41.16172790527344, 56.73704147338867, 2.1012306213378906
42.38700866699219, 41.295814514160156, 56.589603424072266, 2.114582061767578
42.53826141357422, 41.436767578125, 56.42852783203125, 2.13470458984375
42.69123077392578, 41.56761169433594, 56.2464714050293, 2.1859169006347656
42.83876419067383, 41.70389175415039, 56.095314025878906, 2.200794219970703
42.98887252807617, 41.86983108520508, 55.95836639404297, 2.171802520751953
43.14260482788086, 42.025089263916016, 55.79099655151367, 2.1839141845703125
43.290138244628906, 42.156314849853516, 55.6396484375, 2.2040367126464844
43.4412956237793, 42.3182487487793, 55.49745559692383, 2.184295654296875
43.59292984008789, 42.43812561035156, 55.33256530761719, 2.22930908203125
43.744754791259766, 42.60587692260742, 55.18074035644531, 2.2133827209472656
43.894004821777344, 42.73386001586914, 55.01432418823242, 2.2518157958984375
44.04420852661133, 42.913246154785156, 54.86917495727539, 2.217578887939453
44.19393539428711, 43.0419921875, 54.7053337097168, 2.252674102783203
44.34690475463867, 43.192481994628906, 54.56743240356445, 2.2400856018066406
44.49806213378906, 43.319129943847656, 54.40196990966797, 2.278900146484375
44.649505615234375, 43.45560073852539, 54.24537658691406, 2.299022674560547
44.7993278503418, 43.63727569580078, 54.0959358215332, 2.2667884826660156
44.94924545288086, 43.77326965332031, 53.93638610839844, 2.29034423828125
45.101165771484375, 43.90411376953125, 53.778839111328125, 2.317047119140625
45.25108337402344, 44.065189361572266, 53.62730026245117, 2.3075103759765625
45.400142669677734, 44.19107437133789, 53.441524505615234, 2.367401123046875
45.554161071777344, 44.35272216796875, 53.31850051879883, 2.328777313232422
45.70341110229492, 44.471073150634766, 53.136444091796875, 2.3924827575683594
45.85409164428711, 44.63176727294922, 52.99949645996094, 2.3687362670898438
46.005916595458984, 44.789981842041016, 52.851009368896484, 2.3590087890625
46.155643463134766, 44.90966796875, 52.674198150634766, 2.4161338806152344
