AP_achieved, AP_vert, HTPB_vert, Interface_vert
34.99431610107422, 34.130096435546875, 64.17503356933594, 1.6948699951171875
35.151100158691406, 34.26790237426758, 64.00794982910156, 1.7241477966308594
35.30120849609375, 34.422969818115234, 63.86270523071289, 1.714324951171875
35.451507568359375, 34.55467224121094, 63.704776763916016, 1.7405509948730469
35.60304641723633, 34.710025787353516, 63.541412353515625, 1.7485618591308594
35.753822326660156, 34.86499786376953, 63.40188980102539, 1.7331123352050781
35.90497970581055, 35.00175476074219, 63.2354736328125, 1.7627716064453125
36.05642318725586, 35.157108306884766, 63.078975677490234, 1.763916015625
36.205291748046875, 35.284423828125, 62.912750244140625, 1.802825927734375
36.35568618774414, 35.44282913208008, 62.763404846191406, 1.7937660217285156
36.50808334350586, 35.593509674072266, 62.63751983642578, 1.7689704895019531
36.65895462036133, 35.750675201416016, 62.479496002197266, 1.7698287963867188
36.81135177612305, 35.87646484375, 62.29839324951172, 1.8251419067382812
36.96298599243164, 36.03067398071289, 62.14456558227539, 1.8247604370117188
37.109947204589844, 36.171627044677734, 61.99474334716797, 1.8336296081542969
37.261199951171875, 36.310672760009766, 61.832237243652344, 1.8570899963378906
37.41340637207031, 36.478424072265625, 61.69137954711914, 1.8301963806152344
37.56275177001953, 36.61518096923828, 61.543941497802734, 1.8408775329589844
37.714195251464844, 36.753177642822266, 61.371803283691406, 1.8750190734863281
37.865638732910156, 36.913299560546875, 61.231231689453125, 1.85546875
38.01603317260742, 37.064361572265625, 61.06147766113281, 1.8741607666015625
38.16671371459961, 37.198638916015625, 60.91508865356445, 1.8862724304199219
38.31596374511719, 37.34312057495117, 60.75429916381836, 1.9025802612304688
38.46702575683594, 37.473487854003906, 60.596275329589844, 1.93023681640625
38.61665725708008, 37.63895034790039, 60.46104431152344, 1.9000053405761719
38.77096176147461, 37.78705596923828, 60.29052734375, 1.9224166870117188
38.9195442199707, 37.941551208496094, 60.137176513671875, 1.9212722778320312
39.0716552734375, 38.07382583618164, 59.978389739990234, 1.947784423828125
39.22138214111328, 38.21821212768555, 59.807682037353516, 1.9741058349609375
39.37196731567383, 38.372230529785156, 59.66806411743164, 1.9597053527832031
39.52445983886719, 38.514137268066406, 59.51108932495117, 1.9747734069824219
39.673423767089844, 38.66310119628906, 59.34553146362305, 1.9913673400878906
39.82410430908203, 38.8209342956543, 59.22670364379883, 1.952362060546875
39.975547790527344, 38.945770263671875, 59.049224853515625, 2.0050048828125
40.125370025634766, 39.10560607910156, 58.91008377075195, 1.9843101501464844
40.276527404785156, 39.26286697387695, 58.7651252746582, 1.9720077514648438
40.42806625366211, 39.38884735107422, 58.590126037597656, 2.021026611328125
40.577030181884766, 39.536190032958984, 58.44697952270508, 2.0168304443359375
40.727996826171875, 39.686012268066406, 58.280372619628906, 2.0336151123046875
40.87991714477539, 39.818763732910156, 58.0988883972168, 2.082347869873047
41.02926254272461, 39.9932861328125, 57.9777717590332, 2.028942108154297
41.1808967590332, 40.12861251831055, 57.79895782470703, 2.072429656982422
41.33033752441406, 40.25850296020508, 57.63998031616211, 2.1015167236328125
41.4794921875, 40.40327072143555, 57.50322341918945, 2.093505859375
41.6325569152832, 40.56386947631836, 57.35034942626953, 2.0857810974121094
41.7841911315918, 40.70444107055664, 57.19623565673828, 2.099323272705078
41.93277359008789, 40.8534049987793, 57.03010559082031, 2.1164894104003906
42.08536148071289, 41.00656509399414, 56.89401626586914, 2.0994186401367188
42.235565185546875, 41.15324020385742, 56.720638275146484, 2.1261215209960938
42.389869689941406, 41.29152297973633, 56.56900405883789, 2.1394729614257812
42.53826141357422, 41.42427444458008, 56.420326232910156, 2.1553993225097656
42.68903732299805, 41.545963287353516, 56.2408447265625, 2.2131919860839844
42.83885955810547, 41.71304702758789, 56.09922409057617, 2.1877288818359375
42.9905891418457, 41.86267852783203, 55.94367980957031, 2.1936416625976562
43.14107894897461, 42.03815460205078, 55.821800231933594, 2.140045166015625
43.292999267578125, 42.17052459716797, 55.6483268737793, 2.1811485290527344
43.44139099121094, 42.31538772583008, 55.480384826660156, 2.2042274475097656
43.59321594238281, 42.444419860839844, 55.31644821166992, 2.2391319274902344
43.741798400878906, 42.59681701660156, 55.18360137939453, 2.2195816040039062
43.89352798461914, 42.77076721191406, 55.034732818603516, 2.194499969482422
44.0455436706543, 42.878150939941406, 54.828453063964844, 2.29339599609375
44.19536590576172, 43.041133880615234, 54.711341857910156, 2.2475242614746094
44.34490203857422, 43.20344924926758, 54.56714630126953, 2.2294044494628906
44.498348236083984, 43.31350326538086, 54.37898635864258, 2.3075103759765625
44.649314880371094, 43.46427917480469, 54.229736328125, 2.3059844970703125
44.79846954345703, 43.627262115478516, 54.09564971923828, 2.277088165283203
44.95115280151367, 43.756961822509766, 53.89852523803711, 2.344512939453125
45.10078430175781, 43.90125274658203, 53.76930236816406, 2.3294448852539062
45.25146484375, 44.068336486816406, 53.63035202026367, 2.301311492919922
45.40205001831055, 44.18659210205078, 53.4541130065918, 2.359294891357422
45.552825927734375, 44.328880310058594, 53.296852111816406, 2.374267578125
45.70331573486328, 44.48528289794922, 53.16638946533203, 2.34832763671875
45.85466384887695, 44.64988708496094, 53.02248001098633, 2.3276329040527344
46.001243591308594, 44.81163024902344, 52.8656005859375, 2.3227691650390625
46.15936279296875, 44.96746063232422, 52.701568603515625, 2.3309707641601562
46.306800842285156, 45.096778869628906, 52.548885345458984, 2.3543357849121094
46.45671844482422, 45.200252532958984, 52.37274169921875, 2.4270057678222656
46.60844802856445, 45.34950256347656, 52.225494384765625, 2.4250030517578125
46.75741195678711, 45.50638198852539, 52.05802917480469, 2.435588836669922
46.9085693359375, 45.66612243652344, 51.93681716918945, 2.3970603942871094
47.06220626831055, 45.79973220825195, 51.7359733581543, 2.46429443359375
47.21097946166992, 45.9233283996582, 51.581764221191406, 2.4949073791503906
47.36156463623047, 46.11940383911133, 51.44844055175781, 2.4321556091308594
47.51148223876953, 46.2336540222168, 51.287078857421875, 2.479267120361328
47.663116455078125, 46.379756927490234, 51.13697052001953, 2.4832725524902344
47.814083099365234, 46.497344970703125, 50.97761154174805, 2.525043487548828
47.96581268310547, 46.67463302612305, 50.82597732543945, 2.4993896484375
48.11515808105469, 46.83551788330078, 50.66938400268555, 2.495098114013672
48.265933990478516, 46.98457717895508, 50.53529739379883, 2.4801254272460938
48.41737747192383, 47.119998931884766, 50.354957580566406, 2.525043487548828
48.56863021850586, 47.26066589355469, 50.20103454589844, 2.538299560546875
48.71950149536133, 47.41687774658203, 50.048065185546875, 2.5350570678710938
48.86941909790039, 47.544002532958984, 49.883079528808594, 2.572917938232422
49.02029037475586, 47.638893127441406, 49.71122741699219, 2.6498794555664062
49.170780181884766, 47.80721664428711, 49.55472946166992, 2.6380538940429688
49.32107925415039, 47.927284240722656, 49.37868118286133, 2.6940345764160156
49.4725227355957, 48.11820983886719, 49.24936294555664, 2.632427215576172
49.624061584472656, 48.266029357910156, 49.08437728881836, 2.6495933532714844
49.773216247558594, 48.3637809753418, 48.91090393066406, 2.7253150939941406
49.92513656616211, 48.573875427246094, 48.789215087890625, 2.6369094848632812
50.075340270996094, 48.711204528808594, 48.656272888183594, 2.6325225830078125
50.226497650146484, 48.853111267089844, 48.48499298095703, 2.661895751953125
50.37717819213867, 48.9781379699707, 48.304080963134766, 2.7177810668945312
50.52766799926758, 49.140262603759766, 48.193359375, 2.6663780212402344
50.67758560180664, 49.28913116455078, 48.027610778808594, 2.683258056640625
50.82998275756836, 49.42455291748047, 47.87616729736328, 2.69927978515625
50.97951889038086, 49.513912200927734, 47.6567268371582, 2.8293609619140625
51.13105773925781, 49.72991943359375, 47.55077362060547, 2.7193069458007812
51.28145217895508, 49.84769821166992, 47.3663330078125, 2.785968780517578
51.432228088378906, 49.9969482421875, 47.23930358886719, 2.7637481689453125
51.583099365234375, 50.13132095336914, 47.05018997192383, 2.8184890747070312
51.73349380493164, 50.2833366394043, 46.90284729003906, 2.8138160705566406
51.88608169555664, 50.45785903930664, 46.758365631103516, 2.7837753295898438
52.034568786621094, 50.59661865234375, 46.62637710571289, 2.7770042419433594
52.186012268066406, 50.759029388427734, 46.46568298339844, 2.775287628173828
52.336788177490234, 50.83427429199219, 46.28143310546875, 2.8842926025390625
52.48737335205078, 51.02367401123047, 46.15669250488281, 2.8196334838867188
52.63776779174805, 51.071929931640625, 45.914459228515625, 3.01361083984375
52.7888298034668, 51.27410888671875, 45.81022262573242, 2.915668487548828
52.94008255004883, 51.476287841796875, 45.68290710449219, 2.8408050537109375
53.08961868286133, 51.590824127197266, 45.5134391784668, 2.8957366943359375
53.241920471191406, 51.72615051269531, 45.348358154296875, 2.9254913330078125
53.391361236572266, 51.89237594604492, 45.20578384399414, 2.9018402099609375
53.5430908203125, 52.02484130859375, 45.05577087402344, 2.9193878173828125
53.6931037902832, 52.13823318481445, 44.86541748046875, 2.996349334716797
53.84254455566406, 52.272701263427734, 44.69490051269531, 3.032398223876953
53.995513916015625, 52.410125732421875, 44.539642333984375, 3.05023193359375
54.14552688598633, 52.620601654052734, 44.431209564208984, 2.9481887817382812
54.29553985595703, 52.763938903808594, 44.26708221435547, 2.9689788818359375
54.447364807128906, 52.85320281982422, 44.11296844482422, 3.0338287353515625
54.598236083984375, 53.032779693603516, 43.941593170166016, 3.0256271362304688
54.7490119934082, 53.19328308105469, 43.81818771362305, 2.9885292053222656
